"","age","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"4439",51,0,0,0,21,"(F3)","arrest case no charge",1,1175
"4440",51,0,0,0,21,"(F3)","arrest case no charge",1,779
"4441",51,0,0,0,21,"(F3)","arrest case no charge",1,292
"4442",51,0,0,0,21,"(F3)","arrest case no charge",1,553
"4443",34,0,2,1,19,"(F3)","False Ownership Info/Pawn Item",1,956
"4444",34,0,2,1,19,"(F3)","False Ownership Info/Pawn Item",1,590
"4445",52,0,0,0,15,"(M1)","Driving Under The Influence",1,279
"4446",52,0,0,0,15,"(M1)","Driving Under The Influence",1,747
"4447",52,0,0,0,15,"(M1)","Driving Under The Influence",1,914
"4448",52,0,0,0,15,"(M1)","Driving Under The Influence",1,252
"4449",25,1,0,0,5,"(F3)","Poss Pyrrolidinovalerophenone W/I/D/S",0,345
"4450",25,1,0,0,5,"(F3)","Poss Pyrrolidinovalerophenone W/I/D/S",0,1490
"4451",24,1,0,1,9,"(F3)","arrest case no charge",0,259
"4452",33,0,3,2,6,"(M2)","arrest case no charge",0,258
"4453",54,0,0,0,4,"(M1)","Battery",1,303
"4454",54,0,0,0,4,"(M1)","Battery",1,134
"4455",54,0,0,0,4,"(M1)","Battery",1,179
"4456",30,0,0,0,1,"(M1)","Possess Cannabis/20 Grams Or Less",0,358
"4457",28,0,0,0,8,"(F3)","Uttering a Forged Instrument",1,1954
"4458",44,0,0,0,6,"(F3)","arrest case no charge",1,134
"4459",44,0,0,0,6,"(F3)","arrest case no charge",1,166
"4460",21,0,2,6,8,"(F2)","arrest case no charge",1,1646
"4461",50,0,0,0,7,"(F3)","Possession of Cocaine",0,133
"4462",50,0,0,0,7,"(F3)","Possession of Cocaine",0,738
"4463",50,0,0,0,7,"(F3)","Possession of Cocaine",0,1430
"4464",48,0,0,0,7,"(M2)","Susp Drivers Lic 1st Offense",1,492
"4465",52,0,0,0,3,"(F1)","arrest case no charge",0,492
"4466",27,0,0,0,0,"(F3)","Uttering Forged Bills",1,258
"4467",27,0,0,0,0,"(F3)","Uttering Forged Bills",1,2106
"4468",37,0,0,0,1,"(F3)","Felony Petit Theft",0,2
"4469",37,0,0,0,1,"(F3)","Felony Petit Theft",0,324
"4470",43,0,0,0,6,"(M1)","Battery",0,323
"4471",43,0,0,0,6,"(M1)","Battery",0,440
"4472",32,0,0,0,4,"(F3)","Deliver 3,4 Methylenediox",1,1400
"4473",32,0,0,0,4,"(F3)","Deliver 3,4 Methylenediox",1,1721
"4474",26,0,0,0,6,"(M1)","Battery",0,1835
"4475",50,0,0,0,6,"(F2)","arrest case no charge",0,1305
"4476",50,0,0,0,6,"(F2)","arrest case no charge",0,1991
"4477",50,0,0,0,6,"(F2)","arrest case no charge",0,773
"4478",50,0,0,0,6,"(F2)","arrest case no charge",0,304
"4479",26,1,3,0,24,"(M1)","Resist/Obstruct W/O Violence",1,1588
"4480",26,1,3,0,24,"(M1)","Resist/Obstruct W/O Violence",1,370
"4481",48,0,0,0,2,"(M2)","arrest case no charge",1,339
"4482",48,0,0,0,2,"(M2)","arrest case no charge",1,621
"4483",45,0,0,0,16,"(F3)","arrest case no charge",0,339
"4484",45,0,0,0,16,"(F3)","arrest case no charge",0,621
"4485",24,0,0,0,1,"(F3)","Uttering a Forged Instrument",0,339
"4486",24,0,0,0,1,"(F3)","Uttering a Forged Instrument",0,621
"4487",45,0,0,0,8,"(F2)","arrest case no charge",1,181
"4488",45,0,0,0,8,"(F2)","arrest case no charge",1,2086
"4489",45,0,0,0,8,"(F2)","arrest case no charge",1,1378
"4490",32,0,0,0,11,"(M2)","arrest case no charge",1,323
"4491",32,0,0,0,11,"(M2)","arrest case no charge",1,677
"4492",32,0,0,0,11,"(M2)","arrest case no charge",1,128
"4493",34,0,1,0,20,"(F3)","Possession of Cocaine",1,1006
"4494",34,0,1,0,20,"(F3)","Possession of Cocaine",1,612
"4495",34,0,1,0,20,"(F3)","Possession of Cocaine",1,132
"4496",34,0,1,0,20,"(F3)","Possession of Cocaine",1,487
"4497",41,0,0,0,8,"(F3)","Possession of Cocaine",1,989
"4498",41,0,0,0,8,"(F3)","Possession of Cocaine",1,1402
"4499",21,0,2,1,2,"(F3)","Grand Theft (Motor Vehicle)",1,1532
"4500",39,0,2,0,22,"(F3)","Possession of Cocaine",1,521
"4501",39,0,2,0,22,"(F3)","Possession of Cocaine",1,438
"4502",39,0,2,0,22,"(F3)","Possession of Cocaine",1,1467
"4503",39,0,2,0,22,"(F3)","Possession of Cocaine",1,786
"4504",54,0,0,0,8,"(F3)","Felony Petit Theft",0,133
"4505",55,0,0,0,9,"(MO3)","arrest case no charge",1,1569
"4506",57,0,0,0,20,"(M2)","arrest case no charge",0,222
"4507",57,0,0,0,20,"(M2)","arrest case no charge",0,145
"4508",57,0,0,0,20,"(M2)","arrest case no charge",0,135
"4509",57,0,0,0,20,"(M2)","arrest case no charge",0,373
"4510",57,0,0,0,20,"(M2)","arrest case no charge",0,393
"4511",57,0,0,0,20,"(M2)","arrest case no charge",0,878
"4512",57,0,0,0,20,"(M2)","arrest case no charge",0,876
"4513",57,0,0,0,20,"(M2)","arrest case no charge",0,1686
"4514",57,0,0,0,20,"(M2)","arrest case no charge",0,173
"4515",57,0,0,0,20,"(M2)","arrest case no charge",0,526
"4516",57,0,0,0,20,"(M2)","arrest case no charge",0,130
"4517",29,0,1,0,16,"(F3)","Possession of Cocaine",0,1668
"4518",27,0,0,0,6,"(F3)","Grand Theft Dwell Property",0,1856
"4519",21,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",1,1511
"4520",22,0,4,0,7,"(F2)","arrest case no charge",1,1952
"4521",58,0,0,0,5,"(M1)","Battery",0,1498
"4522",58,0,0,0,5,"(M1)","Battery",0,177
"4523",58,0,0,0,5,"(M1)","Battery",0,350
"4524",36,0,0,0,12,"(F3)","arrest case no charge",0,82
"4525",36,0,0,0,12,"(F3)","arrest case no charge",0,976
"4526",38,0,0,0,0,"(F3)","Poss Pyrrolidinovalerophenone",0,103
"4527",26,0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",0,1693
"4528",24,0,3,2,8,"(F2)","Aggravated Battery / Pregnant",0,620
"4529",24,0,3,2,8,"(F2)","Aggravated Battery / Pregnant",0,22
"4530",29,0,0,0,11,"(F3)","Driving While License Revoked",1,562
"4531",29,0,0,0,11,"(F3)","Driving While License Revoked",1,410
"4532",29,0,0,3,9,"(M1)","Petit Theft $100- $300",1,557
"4533",29,0,0,3,9,"(M1)","Petit Theft $100- $300",1,1158
"4534",32,0,0,0,3,"(F3)","Possession of Cocaine",1,1394
"4535",36,0,0,0,2,"(F2)","arrest case no charge",0,659
"4536",38,1,0,0,8,"(M2)","Disorderly Conduct",0,864
"4537",38,1,0,0,8,"(M2)","Disorderly Conduct",0,1641
"4538",22,0,0,0,2,"(F3)","Grand Theft Dwell Property",1,2108
"4539",28,1,0,1,11,"(F3)","Possession of Cocaine",1,210
"4540",28,1,0,1,11,"(F3)","Possession of Cocaine",1,3
"4541",28,1,0,1,11,"(F3)","Possession of Cocaine",1,474
"4542",59,0,0,0,8,"(F3)","Possession of Cocaine",1,124
"4543",59,0,0,0,8,"(F3)","Possession of Cocaine",1,243
"4544",59,0,0,0,8,"(F3)","Possession of Cocaine",1,167
"4545",59,0,0,0,8,"(F3)","Possession of Cocaine",1,167
"4546",35,0,1,0,17,"(M1)","Battery",1,510
"4547",35,0,1,0,17,"(M1)","Battery",1,349
"4548",35,0,0,0,3,"(MO3)","Trespass",0,296
"4549",35,0,0,0,3,"(MO3)","Trespass",0,870
"4550",35,0,0,0,3,"(MO3)","Trespass",0,552
"4551",35,0,0,0,3,"(MO3)","Trespass",0,349
"4552",29,3,0,1,4,"(F2)","Burglary Unoccupied Dwelling",0,689
"4553",38,0,0,0,2,"(F3)","arrest case no charge",0,327
"4554",35,0,0,0,11,"(F3)","Felony Driving While Lic Suspd",0,278
"4555",35,0,0,0,11,"(F3)","Felony Driving While Lic Suspd",0,343
"4556",27,0,0,0,3,"(F2)","Possession Of Methamphetamine",0,1504
"4557",25,0,0,0,1,"(M1)","Battery",1,1504
"4558",31,0,0,0,4,"(F3)","arrest case no charge",0,718
"4559",41,1,1,0,24,"(F3)","Possession of Cocaine",1,116
"4560",41,1,1,0,24,"(F3)","Possession of Cocaine",1,173
"4561",41,1,1,0,24,"(F3)","Possession of Cocaine",1,166
"4562",41,1,1,0,24,"(F3)","Possession of Cocaine",1,84
"4563",41,1,1,0,24,"(F3)","Possession of Cocaine",1,330
"4564",41,1,1,0,24,"(F3)","Possession of Cocaine",1,342
"4565",41,1,1,0,24,"(F3)","Possession of Cocaine",1,318
"4566",41,1,1,0,24,"(F3)","Possession of Cocaine",1,543
"4567",41,1,1,0,24,"(F3)","Possession of Cocaine",1,296
"4568",33,0,3,1,21,"(F3)","Poss Pyrrolidinovalerophenone",0,339
"4569",33,0,3,1,21,"(F3)","Poss Pyrrolidinovalerophenone",0,453
"4570",33,0,0,0,5,"(F3)","Use of Anti-Shoplifting Device",1,1518
"4571",27,0,0,0,0,"(F3)","Driving While License Revoked",1,200
"4572",23,0,0,0,3,"(F2)","arrest case no charge",0,477
"4573",26,0,0,0,0,"(F3)","Possession of Cocaine",0,373
"4574",26,0,0,0,0,"(F3)","Possession of Cocaine",0,605
"4575",32,1,1,0,20,"(F3)","arrest case no charge",0,61
"4576",32,1,1,0,20,"(F3)","arrest case no charge",0,252
"4577",32,0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,712
"4578",32,0,0,0,6,"(F3)","Grand Theft in the 3rd Degree",1,1534
"4579",38,0,0,1,10,"(F1)","Robbery / Weapon",1,919
"4580",52,0,0,0,11,"(F3)","arrest case no charge",0,216
"4581",52,0,0,0,11,"(F3)","arrest case no charge",0,29
"4582",52,0,0,0,11,"(F3)","arrest case no charge",0,440
"4583",52,0,0,0,11,"(F3)","arrest case no charge",0,342
"4584",37,0,0,0,8,"(M1)","Opert With Susp DL 2nd Offens",1,750
"4585",39,0,0,0,5,"(M2)","Prowling/Loitering",0,2414
"4586",39,0,0,0,5,"(M2)","Prowling/Loitering",0,728
"4587",39,0,0,0,5,"(M2)","Prowling/Loitering",0,1730
"4588",22,0,0,0,1,"(M1)","Resist/Obstruct W/O Violence",1,2036
"4589",28,0,0,0,1,"(F3)","Possession of Cannabis",1,1430
"4590",40,0,0,0,4,"(F3)","arrest case no charge",0,233
"4591",40,0,0,0,4,"(F3)","arrest case no charge",0,300
"4592",40,0,0,0,4,"(F3)","arrest case no charge",0,1793
"4593",38,0,0,0,4,"(F3)","Tampering With Physical Evidence",1,1563
"4594",30,0,0,0,18,"(M1)","Resist/Obstruct W/O Violence",1,241
"4595",30,0,0,0,18,"(M1)","Resist/Obstruct W/O Violence",1,260
"4596",30,0,0,0,18,"(M1)","Resist/Obstruct W/O Violence",1,176
"4597",54,0,0,0,4,"(F1)","Sex Batt Faml/Cust Vict 12-17Y",1,569
"4598",54,0,0,0,4,"(F1)","Sex Batt Faml/Cust Vict 12-17Y",1,1716
"4599",54,0,0,0,4,"(F1)","Sex Batt Faml/Cust Vict 12-17Y",1,376
"4600",54,0,0,0,3,"(F3)","arrest case no charge",1,1464
"4601",60,0,0,0,2,"(F3)","Possession of Cocaine",0,536
"4602",60,0,0,0,2,"(F3)","Possession of Cocaine",0,436
"4603",60,0,0,0,2,"(F3)","Possession of Cocaine",0,318
"4604",60,0,0,0,2,"(F3)","Possession of Cocaine",0,3207
"4605",60,0,0,0,2,"(F3)","Possession of Cocaine",0,600
"4606",60,0,0,0,2,"(F3)","Possession of Cocaine",0,757
"4607",60,0,0,0,2,"(F3)","Possession of Cocaine",0,310
"4608",60,0,0,0,2,"(F3)","Possession of Cocaine",0,426
"4609",32,1,1,0,10,"(F3)","Felony Battery (Dom Strang)",1,2259
"4610",32,1,1,0,10,"(F3)","Felony Battery (Dom Strang)",1,352
"4611",24,0,0,0,5,"(F2)","Strong Armed  Robbery",1,1415
"4612",54,0,0,0,12,"(F3)","Possession of Cocaine",0,7
"4613",54,0,0,0,12,"(F3)","Possession of Cocaine",0,91
"4614",54,0,0,0,12,"(F3)","Possession of Cocaine",0,436
"4615",54,0,0,0,12,"(F3)","Possession of Cocaine",0,1435
"4616",54,0,0,0,12,"(F3)","Possession of Cocaine",0,294
"4617",31,0,0,1,16,"(F3)","Attempted Robbery  No Weapon",0,445
"4618",65,0,0,0,3,"(F3)","arrest case no charge",0,445
"4619",32,0,0,0,9,"(M1)","Trespass Other Struct/Conve",1,1916
"4620",53,0,0,0,13,"(F3)","arrest case no charge",0,67
"4621",53,0,0,0,13,"(F3)","arrest case no charge",0,848
"4622",53,0,0,0,13,"(F3)","arrest case no charge",0,712
"4623",53,0,0,0,13,"(F3)","arrest case no charge",0,331
"4624",53,0,0,0,13,"(F3)","arrest case no charge",0,351
"4625",53,0,0,0,13,"(F3)","arrest case no charge",0,122
"4626",33,0,0,0,1,"(F2)","arrest case no charge",0,1959
"4627",27,0,0,0,5,"(F3)","Possession of Cocaine",0,2318
"4628",27,0,0,0,5,"(F3)","Possession of Cocaine",0,255
"4629",54,0,0,0,5,"(F3)","Possession of Cocaine",0,306
"4630",57,0,0,0,16,"(M1)","Battery",1,232
"4631",57,0,0,0,16,"(M1)","Battery",1,200
"4632",57,0,0,0,16,"(M1)","Battery",1,1705
"4633",57,0,0,0,16,"(M1)","Battery",1,247
"4634",57,0,0,0,16,"(M1)","Battery",1,518
"4635",25,0,0,0,7,"(F2)","arrest case no charge",0,642
"4636",23,0,0,1,0,"(F3)","Aggravated Assault W/dead Weap",0,218
"4637",23,0,0,1,0,"(F3)","Aggravated Assault W/dead Weap",0,0
"4638",45,1,0,1,20,"(M2)","arrest case no charge",1,1196
"4639",45,1,0,1,20,"(M2)","arrest case no charge",1,232
"4640",45,1,0,1,20,"(M2)","arrest case no charge",1,204
"4641",45,1,0,1,20,"(M2)","arrest case no charge",1,282
"4642",45,1,0,1,20,"(M2)","arrest case no charge",1,601
"4643",45,1,0,1,20,"(M2)","arrest case no charge",1,512
"4644",29,0,0,0,8,"(M1)","Possess Cannabis/20 Grams Or Less",1,366
"4645",30,0,0,0,2,"(M2)","Driving License Suspended",0,251
"4646",38,0,0,0,11,"(F3)","Driving While License Revoked",0,225
"4647",38,0,0,0,11,"(F3)","Driving While License Revoked",0,198
"4648",40,0,0,0,3,"(M2)","Operating W/O Valid License",0,206
"4649",40,0,0,0,3,"(M2)","Operating W/O Valid License",0,83
"4650",30,1,0,2,15,"(F2)","Burglary Unoccupied Dwelling",1,1478
"4651",43,0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,7
"4652",43,0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,814
"4653",43,0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,46
"4654",43,0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,913
"4655",43,0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,3185
"4656",43,0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,341
"4657",43,0,0,0,8,"(F3)","Attempted Robbery  No Weapon",1,120
"4658",29,0,0,1,17,"(F3)","Grand Theft Dwell Property",1,1098
"4659",30,1,1,0,18,"(M2)","Leaving Acc/Unattended Veh",0,281
"4660",54,0,0,0,2,"(M2)","Robbery / No Weapon",0,496
"4661",54,0,0,0,2,"(M2)","Robbery / No Weapon",0,694
"4662",54,0,0,0,2,"(M2)","Robbery / No Weapon",0,500
"4663",54,0,0,0,2,"(M2)","Robbery / No Weapon",0,127
"4664",54,0,0,0,2,"(M2)","Robbery / No Weapon",0,224
"4665",54,0,0,0,2,"(M2)","Robbery / No Weapon",0,640
"4666",31,0,1,1,4,"(F3)","arrest case no charge",1,1583
"4667",44,0,0,0,0,"(M1)","Battery",0,175
"4668",44,0,0,0,0,"(M1)","Battery",0,339
"4669",44,0,0,0,0,"(M1)","Battery",0,163
"4670",59,0,0,0,3,"(F3)","Drivg While Lic Suspd/Revk/Can",1,243
"4671",59,0,0,0,3,"(F3)","Drivg While Lic Suspd/Revk/Can",1,1532
"4672",38,0,0,0,5,"(F3)","Grand Theft in the 3rd Degree",1,528
"4673",34,0,0,0,1,"(F1)","arrest case no charge",0,2052
"4674",31,0,0,0,1,"(M1)","Battery",1,630
"4675",32,0,0,0,4,"(F3)","arrest case no charge",1,240
"4676",31,0,0,0,9,"(F3)","Poss Contr Subst W/o Prescript",1,197
"4677",27,0,0,1,5,"(F3)","Possession of Cocaine",1,198
"4678",28,0,0,0,7,"(F3)","Felony Battery",1,353
"4679",43,0,0,0,19,"(F3)","arrest case no charge",0,448
"4680",43,0,0,0,19,"(F3)","arrest case no charge",0,1485
"4681",35,0,0,0,8,"(F3)","arrest case no charge",1,869
"4682",39,0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,432
"4683",39,0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,308
"4684",39,0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,1882
"4685",39,0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,261
"4686",39,0,0,0,11,"(M1)","Opert With Susp DL 2nd Offens",0,498
"4687",30,1,0,0,2,"(F2)","Del 3,4 Methylenedioxymethcath",0,1695
"4688",30,1,0,0,2,"(F2)","Del 3,4 Methylenedioxymethcath",0,1626
"4689",49,0,0,0,8,"(F3)","Uttering a Forged Instrument",0,519
"4690",49,0,0,0,8,"(F3)","Uttering a Forged Instrument",0,115
"4691",49,0,0,0,8,"(F3)","Uttering a Forged Instrument",0,82
"4692",49,0,0,0,8,"(F3)","Uttering a Forged Instrument",0,80
"4693",49,0,0,0,8,"(F3)","Uttering a Forged Instrument",0,126
"4694",49,0,0,0,8,"(F3)","Uttering a Forged Instrument",0,857
"4695",49,0,0,0,8,"(F3)","Uttering a Forged Instrument",0,324
"4696",49,0,0,0,8,"(F3)","Uttering a Forged Instrument",0,939
"4697",28,0,0,0,9,"(F3)","Poss3,4 Methylenedioxymethcath",1,922
"4698",31,0,0,0,7,"(F3)","Resist Officer w/Violence",0,1373
"4699",30,6,0,0,8,"(M1)","Battery",1,788
"4700",30,6,0,0,8,"(M1)","Battery",1,846
"4701",25,0,1,0,21,"(F3)","arrest case no charge",1,64
"4702",30,0,0,0,2,"(F3)","Possession of Hydromorphone",0,2136
"4703",31,0,0,0,7,"(F2)","Poss of Firearm by Convic Felo",1,1632
"4704",31,0,0,0,7,"(F2)","Poss of Firearm by Convic Felo",1,1417
"4705",53,0,0,0,36,"(F3)","Corrupt Public Servant",1,119
"4706",60,0,0,0,12,"(F3)","Driving While License Revoked",0,56
"4707",60,0,0,0,12,"(F3)","Driving While License Revoked",0,91
"4708",60,0,0,0,12,"(F3)","Driving While License Revoked",0,580
"4709",27,0,0,0,1,"(M2)","Susp Drivers Lic 1st Offense",1,157
"4710",26,0,0,1,6,"(F3)","Felony Battery (Dom Strang)",0,333
"4711",46,0,0,0,17,"(F3)","arrest case no charge",1,308
"4712",46,0,0,0,17,"(F3)","arrest case no charge",1,172
"4713",46,0,0,0,17,"(F3)","arrest case no charge",1,494
"4714",46,0,0,0,17,"(F3)","arrest case no charge",1,418
"4715",48,0,0,0,17,"(F7)","arrest case no charge",0,366
"4716",48,0,0,0,17,"(F7)","arrest case no charge",0,88
"4717",48,0,0,0,17,"(F7)","arrest case no charge",0,304
"4718",48,0,0,0,17,"(F7)","arrest case no charge",0,578
"4719",48,0,0,0,17,"(F7)","arrest case no charge",0,725
"4720",48,0,0,0,17,"(F7)","arrest case no charge",0,383
"4721",38,0,0,0,1,"(F3)","Possession of Cocaine",0,306
"4722",38,0,0,0,1,"(F3)","Possession of Cocaine",0,2122
"4723",38,0,0,0,1,"(F3)","Possession of Cocaine",0,579
"4724",25,0,0,0,2,"(F3)","Grand Theft in the 3rd Degree",0,599
"4725",32,0,1,0,13,"(F2)","arrest case no charge",0,2008
"4726",57,0,0,0,3,"(F3)","Felony/Driving Under Influence",0,725
"4727",20,0,0,0,0,"(F3)","Tampering With Physical Evidence",1,208
"4728",56,0,0,0,17,"(M1)","Battery",0,889
"4729",56,0,0,0,17,"(M1)","Battery",0,297
"4730",56,0,0,0,17,"(M1)","Battery",0,30
"4731",56,0,0,0,17,"(M1)","Battery",0,3061
"4732",56,0,0,0,17,"(M1)","Battery",0,126
"4733",56,0,0,0,17,"(M1)","Battery",0,674
"4734",56,0,0,0,17,"(M1)","Battery",0,405
"4735",56,0,0,0,17,"(M1)","Battery",0,219
"4736",35,0,1,0,23,"(F3)","Poss Pyrrolidinovalerophenone",1,395
"4737",35,0,1,0,23,"(F3)","Poss Pyrrolidinovalerophenone",1,318
"4738",36,0,1,0,18,"(F3)","Possession Of Methamphetamine",0,400
"4739",36,0,1,0,18,"(F3)","Possession Of Methamphetamine",0,816
"4740",37,0,0,0,9,"(F2)","Deliver Cocaine",0,444
"4741",27,0,0,1,9,"(F3)","arrest case no charge",1,276
"4742",27,0,0,1,9,"(F3)","arrest case no charge",1,1721
"4743",27,0,0,1,9,"(F3)","arrest case no charge",1,484
"4744",55,0,0,0,5,"(F3)","Possession of Cocaine",0,26
"4745",55,0,0,0,5,"(F3)","Possession of Cocaine",0,369
"4746",45,0,0,0,3,"(F3)","arrest case no charge",0,488
"4747",45,0,0,0,3,"(F3)","arrest case no charge",0,730
"4748",45,0,0,0,3,"(F3)","arrest case no charge",0,1519
"4749",51,0,0,0,33,"(F3)","Aggravated Assault W/Dead Weap",0,570
"4750",51,0,0,0,33,"(F3)","Aggravated Assault W/Dead Weap",0,68
"4751",51,0,0,0,33,"(F3)","Aggravated Assault W/Dead Weap",0,600
"4752",51,0,0,0,33,"(F3)","Aggravated Assault W/Dead Weap",0,157
"4753",38,1,0,0,6,"(F2)","arrest case no charge",0,3274
"4754",36,3,0,2,19,"(MO3)","arrest case no charge",1,413
"4755",36,3,0,2,19,"(MO3)","arrest case no charge",1,1
"4756",36,3,0,2,19,"(MO3)","arrest case no charge",1,712
"4757",36,3,0,2,19,"(MO3)","arrest case no charge",1,388
"4758",48,0,0,0,5,"(F3)","Possession of Cocaine",1,7
"4759",48,0,0,0,5,"(F3)","Possession of Cocaine",1,222
"4760",48,0,0,0,5,"(F3)","Possession of Cocaine",1,944
"4761",48,0,0,0,5,"(F3)","Possession of Cocaine",1,799
"4762",48,0,0,0,5,"(F3)","Possession of Cocaine",1,351
"4763",48,0,0,0,5,"(F3)","Possession of Cocaine",1,287
"4764",50,1,0,0,13,"(M1)","Battery",1,1017
"4765",50,1,0,0,13,"(M1)","Battery",1,3244
"4766",50,1,0,0,13,"(M1)","Battery",1,192
"4767",50,1,0,0,13,"(M1)","Battery",1,258
"4768",30,0,0,0,14,"(F7)","arrest case no charge",1,1632
"4769",30,0,0,0,14,"(F7)","arrest case no charge",1,503
"4770",32,0,0,0,1,"(F3)","arrest case no charge",0,201
"4771",37,0,0,0,2,"(F3)","Felony Driving While Lic Suspd",1,1383
"4772",49,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,147
"4773",49,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,62
"4774",49,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,1362
"4775",49,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,139
"4776",49,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,450
"4777",49,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,0
"4778",49,0,0,0,1,"(F3)","Grand Theft in the 3rd Degree",0,503
"4779",37,0,0,0,0,"(M2)","Susp Drivers Lic 1st Offense",0,1886
"4780",37,0,0,0,0,"(M2)","Susp Drivers Lic 1st Offense",0,1094
"4781",21,0,0,1,2,"(F2)","Burglary Dwelling Occupied",0,1366
"4782",42,0,1,0,5,"(F3)","arrest case no charge",1,90
"4783",42,0,1,0,5,"(F3)","arrest case no charge",1,2291
"4784",42,0,1,0,5,"(F3)","arrest case no charge",1,537
"4785",42,0,1,0,5,"(F3)","arrest case no charge",1,1450
"4786",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,1490
"4787",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,295
"4788",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,271
"4789",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,146
"4790",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,209
"4791",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,0
"4792",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,69
"4793",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,1104
"4794",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,79
"4795",49,0,0,0,11,"(M1)","Viol Prot Injunc Repeat Viol",1,188
"4796",54,0,0,0,12,"(M1)","Battery",1,76
"4797",54,0,0,0,12,"(M1)","Battery",1,1478
"4798",30,0,0,0,2,"(F1)","arrest case no charge",0,145
"4799",34,0,1,0,10,"(F2)","arrest case no charge",1,619
"4800",34,0,1,0,10,"(F2)","arrest case no charge",1,890
"4801",29,4,1,0,10,"(F3)","Burglary Conveyance Unoccup",1,960
"4802",29,4,1,0,10,"(F3)","Burglary Conveyance Unoccup",1,296
"4803",29,4,1,0,10,"(F3)","Burglary Conveyance Unoccup",1,1518
"4804",28,8,0,1,16,"(F2)","Aggravated Battery / Pregnant",1,1427
"4805",28,8,0,1,16,"(F2)","Aggravated Battery / Pregnant",1,24
"4806",28,8,0,1,16,"(F2)","Aggravated Battery / Pregnant",1,149
"4807",28,8,0,1,16,"(F2)","Aggravated Battery / Pregnant",1,492
"4808",32,0,0,0,11,"(F3)","Poss Pyrrolidinovalerophenone",1,557
"4809",33,0,0,0,0,"(M1)","Battery",0,2356
"4810",21,0,0,0,0,"(F2)","Robbery / No Weapon",0,113
"4811",45,0,0,0,0,NA,NA,0,225
"4812",38,0,1,0,10,"(M1)","Possess Cannabis 1000FTSch",0,309
"4813",38,0,1,0,10,"(M1)","Possess Cannabis 1000FTSch",0,786
"4814",38,0,1,0,10,"(M1)","Possess Cannabis 1000FTSch",0,273
"4815",35,3,0,0,24,"(F3)","Tampering With Physical Evidence",0,314
"4816",35,3,0,0,24,"(F3)","Tampering With Physical Evidence",0,2290
"4817",27,1,2,1,6,"(M2)","arrest case no charge",0,328
"4818",27,1,2,1,6,"(M2)","arrest case no charge",0,391
"4819",27,1,2,1,6,"(M2)","arrest case no charge",0,0
"4820",27,1,2,1,6,"(M2)","arrest case no charge",0,625
"4821",27,1,2,1,6,"(M2)","arrest case no charge",0,407
"4822",27,1,2,1,6,"(M2)","arrest case no charge",0,481
"4823",27,1,2,1,6,"(M2)","arrest case no charge",0,974
"4824",42,0,0,0,33,"(F3)","arrest case no charge",1,328
"4825",42,0,0,0,33,"(F3)","arrest case no charge",1,391
"4826",42,0,0,0,33,"(F3)","arrest case no charge",1,0
"4827",42,0,0,0,33,"(F3)","arrest case no charge",1,625
"4828",42,0,0,0,33,"(F3)","arrest case no charge",1,407
"4829",42,0,0,0,33,"(F3)","arrest case no charge",1,481
"4830",42,0,0,0,33,"(F3)","arrest case no charge",1,974
"4831",33,2,0,0,9,"(M2)","Assault",1,15
"4832",33,2,0,0,9,"(M2)","Assault",1,467
"4833",33,2,0,0,9,"(M2)","Assault",1,1520
"4834",33,2,0,0,9,"(M2)","Assault",1,562
"4835",25,0,0,0,8,"(F3)","Grand Theft in the 3rd Degree",1,625
